lat,lon
33.9449727,-118.4009765
33.9447751,-118.4009492
33.9447689,-118.4010164
33.9445649,-118.4009899
33.9445754,-118.4009192
33.9445953,-118.4007287
33.9447946,-118.4007566
33.9449873,-118.400786
33.9450039,-118.4005884
33.9448145,-118.4005603
33.9446139,-118.400531
33.9446325,-118.4003447
33.9448311,-118.4003698
33.9450304,-118.4003946
33.945045,-118.4002052
33.9448511,-118.4001744
33.9446533,-118.4001422
33.9446709,-118.3999526
33.9448734,-118.3999802
33.945065,-118.400009
33.945373,-118.3990851
33.9453842,-118.3994238
33.9453612,-118.3987581
33.9453489,-118.3984273
33.9453142,-118.3981277
33.9453653,-118.3980284
33.945352,-118.3976488
33.9453305,-118.3973223
33.9452697,-118.3970598
33.9453525,-118.3970065
33.9453444,-118.3967609
33.945183,-118.3968208
33.9453355,-118.3964206
33.9450826,-118.3964888
33.9453235,-118.3960984
33.9433489,-118.399427
33.9453166,-118.3954273
33.9453273,-118.3951088
33.945351,-118.3947936
33.9453709,-118.3944536
33.9453955,-118.3941321
33.9454231,-118.3938229
33.9454472,-118.3935612
33.9449016,-118.3943849
33.9447517,-118.3944035
33.9446209,-118.3944928
33.9450503,-118.3944523
33.9451685,-118.3946585
33.9451813,-118.3949003
33.9451479,-118.3951418
33.9451154,-118.3953813
33.9450732,-118.395686
33.9450292,-118.3960316
33.9449839,-118.3963624
33.9449687,-118.3966982
33.9452486,-118.3979181
33.9450139,-118.3975402
33.94485,-118.3973988
33.9446699,-118.3972985
33.9445098,-118.3973341
33.9443383,-118.3972987
33.9441022,-118.3973199
33.943743,-118.3975439
33.9436017,-118.3977421
33.9435106,-118.3979453
33.9446942,-118.3974329
33.944853,-118.3975872
33.9449737,-118.3977867
33.9450481,-118.3980229
33.9450723,-118.3982592
33.945045,-118.398508
33.9449311,-118.398697
33.9452431,-118.4026058
33.9452669,-118.4023948
33.9452867,-118.4021878
33.9453174,-118.4018805
33.9453324,-118.4017254
33.9453321,-118.4013998
33.9453539,-118.4011875
33.9453743,-118.4009792
33.9453847,-118.4007672
33.9454046,-118.400346
33.9454057,-118.4001314
33.9453951,-118.3999169
33.9453987,-118.3997391
33.9452199,-118.4028185
33.9452003,-118.403029
33.9451798,-118.403241
33.9451597,-118.4034475
33.9451336,-118.4036608
33.9451152,-118.403869
33.9450907,-118.4040804
33.9450712,-118.4042905
33.9450523,-118.4045021
33.9450243,-118.4047134
33.9449837,-118.4051324
33.9449669,-118.4053406
33.9434246,-118.3985883
33.944898,-118.4059466
33.9448827,-118.406158
33.9448598,-118.4063648
33.9448153,-118.4067873
33.9447976,-118.4069986
33.9447686,-118.4072082
33.9447513,-118.4074261
33.9447318,-118.4076314
33.9447137,-118.407816
33.9446589,-118.408015
33.9445337,-118.4081607
33.9443645,-118.4082094
33.94419,-118.4081893
33.9438836,-118.40815
33.9437058,-118.4081202
33.9433571,-118.4080648
33.9431811,-118.4080434
33.9429152,-118.4079997
33.9429041,-118.4078477
33.9427424,-118.4079616
33.9425923,-118.4078399
33.9425189,-118.407649
33.9425244,-118.4074396
33.9425451,-118.4072303
33.9425729,-118.4069956
33.9425876,-118.4068093
33.9426104,-118.4066008
33.9426342,-118.4063904
33.9426518,-118.406177
33.9426879,-118.4057843
33.9427119,-118.405597
33.9427438,-118.4052329
33.9427734,-118.4049957
33.9427899,-118.4048121
33.942818,-118.4045793
33.9428426,-118.4043387
33.9428672,-118.4041266
33.9428867,-118.4039157
33.9429051,-118.403703
33.9429264,-118.4034978
33.9429446,-118.4032844
33.9429673,-118.4030732
33.9430159,-118.4026542
33.9430422,-118.402443
33.9430559,-118.4022333
33.9430758,-118.4020504
33.9430963,-118.4018695
33.9431297,-118.4015592
33.9431429,-118.4014051
33.943175,-118.4010598
33.9431973,-118.4008415
33.9432159,-118.4006615
33.9432419,-118.4004552
33.9432663,-118.400244
33.9432837,-118.4000289
33.9433009,-118.3998204
33.9433239,-118.3996121
33.9449395,-118.4055516
34.2566159,-118.5362554
34.2567718,-118.5362572
34.2615002,-118.5234989
34.2614194,-118.5235
34.172233,-118.4483706
34.172234,-118.4482757
34.1870724,-118.4485716
34.1868403,-118.4485717
34.186021,-118.4488839
34.1860239,-118.4485717
34.1862745,-118.4485787
34.1862746,-118.4488875
34.1573848,-118.4919229
34.1573516,-118.4916543
34.1573376,-118.4915735
34.1573631,-118.4917852
34.1535291,-118.4638257
34.1535159,-118.4637535
33.955184,-118.4478376
33.9549669,-118.447765
33.9547265,-118.4477043
33.9544805,-118.4476539
33.954267,-118.4476185
33.9539992,-118.4475729
33.9537482,-118.4475159
33.9535098,-118.4474115
33.9532693,-118.4472854
33.9530956,-118.4469979
33.9547035,-118.4437851
34.1771882,-118.5361707
34.177249,-118.5361732
34.1802289,-118.5361798
34.1802084,-118.5358935
34.1842188,-118.536182
34.1841342,-118.5361842
34.1777137,-118.5358882
34.1864799,-118.5356267
34.1972394,-118.5359329
34.1971323,-118.5359354
34.2045119,-118.5362043
34.2046542,-118.5362071
34.2204133,-118.5362397
34.2211623,-118.5359693
34.2212367,-118.5359675
34.22084,-118.5364958
34.220837,-118.5366208
34.2206356,-118.5357847
34.2244435,-118.5359582
34.224328,-118.5359577
34.2466296,-118.5362515
34.2465786,-118.536253
34.2462002,-118.5359703
34.2461465,-118.5359696
34.2535272,-118.5362577
34.253488,-118.536258
34.2497899,-118.5359726
34.2497427,-118.5359768
34.2503024,-118.5362522
34.250241,-118.5362476
34.0636173,-118.2378056
34.0636227,-118.2375766
34.0649188,-118.2385969
34.064865,-118.2384003
34.0664289,-118.2390945
34.0620185,-118.2377669
34.0619966,-118.2375251
34.0625472,-118.2391475
34.0633866,-118.241574
34.064061,-118.2412456
34.0644923,-118.2410185
34.0637835,-118.240631
34.06337,-118.2406203
34.058615,-118.2386073
34.0598092,-118.2365656
34.0600053,-118.2368108
34.0605724,-118.2358956
34.0604405,-118.2364309
34.0606148,-118.2363175
34.0605717,-118.2366968
34.0606372,-118.2356865
34.0603942,-118.2367289
34.0600078,-118.2365272
34.0597911,-118.2365247
34.0604924,-118.2399662
34.0600111,-118.2387551
34.0595353,-118.2389897
34.0592927,-118.2391161
34.0583594,-118.2393038
34.0584489,-118.23936
34.059483,-118.2396358
34.1725913,-118.5009802
34.1724975,-118.5009805
34.097871,-118.345817
34.0978724,-118.3461579
34.098491,-118.1555389
33.9596604,-118.4316206
33.9596518,-118.4324858
33.9596587,-118.4312904
33.9596593,-118.4308036
33.9596633,-118.4306065
33.9596615,-118.4301977
33.959661,-118.4297751
33.9581163,-118.4384403
33.9579905,-118.4387043
33.9578532,-118.4389897
33.9577349,-118.4392069
33.9575925,-118.4394882
33.9574095,-118.439717
33.9568977,-118.440281
33.9603104,-118.4382885
33.9603463,-118.4385479
33.9601011,-118.4383849
33.9599383,-118.438039
33.9598066,-118.4381807
33.9649174,-118.4260099
33.9651094,-118.4255664
33.9650092,-118.4251071
33.9652822,-118.4247051
33.9657095,-118.4246499
33.9633809,-118.4240627
33.9629408,-118.4257371
33.9630468,-118.4252916
33.963025,-118.4248142
33.9630328,-118.4262404
34.1794957,-118.4527915
34.1794949,-118.452907
33.9440885,-118.4423653
33.9439278,-118.4422778
33.9437781,-118.4421909
33.9433863,-118.4419633
33.9260968,-118.4332969
33.9265327,-118.4335176
33.9268712,-118.4336898
33.9272268,-118.4338681
33.9276281,-118.4340659
33.9280203,-118.4342617
33.9283476,-118.434429
34.1522231,-118.4485765
34.1521371,-118.4485748
34.1545319,-118.4485813
34.1546187,-118.44858
34.1378298,-118.3638313
34.1378726,-118.363881
34.1379067,-118.3639282
34.1387484,-118.365628
34.1387619,-118.3656742
34.1387822,-118.3657263
33.9626191,-118.4311912
33.9619998,-118.4311451
33.9633108,-118.4224108
33.9636795,-118.4227193
33.963937,-118.4225322
33.9640288,-118.4230123
33.9643625,-118.4232893
33.9646917,-118.4235836
33.9649375,-118.4239357
33.9651411,-118.4243031
33.9654581,-118.4241362
33.9652913,-118.4238016
33.965076,-118.4234884
33.9648769,-118.4232551
33.9655156,-118.4215326
33.9648044,-118.426383
33.9629258,-118.4297322
33.9629244,-118.4290827
33.9630313,-118.4300771
33.9629202,-118.4303575
33.9630306,-118.4312708
33.9643532,-118.4305151
33.9645207,-118.4284502
33.9643394,-118.428124
33.9645863,-118.4286436
33.9645116,-118.4285371
33.9646551,-118.4286553
33.9637162,-118.4286575
33.9637162,-118.4282452
33.9637181,-118.4277453
33.9637137,-118.4272496
33.9638277,-118.4274686
33.9638296,-118.4269825
33.9638296,-118.4265048
33.9629158,-118.4310017
33.9628963,-118.4352947
33.9651639,-118.4292209
33.9650768,-118.4290817
33.964932,-118.4292071
33.9649454,-118.4291195
33.9650121,-118.4293055
33.9650863,-118.4293223
33.9648618,-118.4294412
33.9646839,-118.4294339
33.9645474,-118.4298984
33.9647007,-118.4300964
33.9646316,-118.42998
33.9647893,-118.4300136
33.9648724,-118.4290122
33.9648668,-118.4287501
33.9647515,-118.4285668
33.964615,-118.4283473
33.961261,-118.4319723
33.9613061,-118.4305618
33.9614662,-118.4302509
33.9613536,-118.4299145
33.9614834,-118.4295801
33.9613507,-118.4292368
33.9614868,-118.4288928
33.9605839,-118.429385
33.9605839,-118.4300937
33.9589448,-118.4320634
33.9596591,-118.4320306
33.9588023,-118.4336737
33.9588726,-118.4342426
33.9598737,-118.4339963
33.9598693,-118.4344872
33.9598577,-118.4348748
33.9598127,-118.4353097
33.9593144,-118.4367211
33.959462,-118.4364115
33.9596174,-118.4360604
33.9597396,-118.4357065
33.9600803,-118.4359077
33.9606137,-118.4343146
33.9596107,-118.4349755
33.9596451,-118.4344781
33.9595153,-118.4352819
34.201009,-118.3965219
34.2012278,-118.3965475
34.2015179,-118.3965475
34.2017867,-118.3965383
34.2020683,-118.3965208
34.2023398,-118.3965147
34.2026188,-118.396528
34.202897,-118.3965219
34.2031676,-118.3965219
34.2034237,-118.3965126
34.2036835,-118.3965146
34.2039342,-118.3965286
34.204194,-118.3965504
34.204451,-118.3965437
34.2001936,-118.3965539
34.1999718,-118.3965499
34.1996932,-118.3965311
33.95683,-118.4471851
33.9593876,-118.443386
33.9597219,-118.443654
33.9600714,-118.4439074
33.9604002,-118.4440872
33.9611597,-118.4434535
33.9603409,-118.4430139
33.959667,-118.4424746
33.9593246,-118.4250544
33.9603308,-118.4199148
33.9608084,-118.4203098
33.9610931,-118.4205468
33.9618901,-118.4199041
33.9613299,-118.4188574
33.96292,-118.4217377
33.9627654,-118.4215257
33.9627609,-118.4219488
33.9625268,-118.421757
33.9629851,-118.4221313
33.962399,-118.4224451
33.9599894,-118.4224945
33.9606002,-118.4218989
33.9613951,-118.4199044
33.9612545,-118.4197872
33.9615267,-118.4200176
33.9616444,-118.4201204
33.9614845,-118.4202415
33.9613484,-118.4201298
33.9612147,-118.4200141
33.9610786,-118.419899
33.960908,-118.4197606
33.9618685,-118.4211995
33.9622084,-118.4214872
33.9583901,-118.4250716
33.9598763,-118.4312879
33.9598766,-118.4316292
33.959876,-118.432024
33.9596703,-118.4257164
33.9578,-118.4266876
33.9574541,-118.4258009
33.9576452,-118.4268887
33.9569366,-118.4274013
33.956264,-118.427884
33.9579614,-118.4244387
33.9590079,-118.4224826
33.9596662,-118.420515
33.959664,-118.4199912
33.959664,-118.4194838
33.9596229,-118.419367
33.9596609,-118.4212952
33.9596669,-118.4207924
33.9588129,-118.4244029
33.9587006,-118.4248466
33.9588141,-118.423502
33.9586395,-118.4230519
33.9584948,-118.4222631
33.9596675,-118.4218191
33.9596663,-118.4222818
33.9583734,-118.4214153
33.9580674,-118.4206081
33.9576506,-118.4199179
33.9637087,-118.4310083
34.2352479,-118.4407162
34.2352471,-118.4406285
33.9554764,-118.4220525
33.9570132,-118.4205537
33.9565109,-118.4246133
33.9561998,-118.422453
33.9552405,-118.4285818
33.9550704,-118.4223954
33.9560322,-118.4308785
33.9543035,-118.4234768
33.9544036,-118.4227965
33.9542229,-118.4227605
33.9543121,-118.4225468
33.9558658,-118.4281714
33.9549779,-118.4225838
33.9550571,-118.4244274
33.9550825,-118.4253981
33.9554371,-118.4287348
33.9632168,-118.4178898
33.974319,-118.4102531
33.974282,-118.4100671
33.9740827,-118.4100835
33.972921,-118.4083546
33.9814306,-118.3974752
33.9815015,-118.3973373
33.9819187,-118.3976408
